Book,Chapter,Section,Text,Title
3,107,2,"[2]
       
τὸν μέν γε λιβανωτὸν συλλέγουσι τὴν στύρακα θυμιῶντες, τὴν ἐς Ἕλληνας Φοίνικες ἐξάγουσι: ταύτην θυμιῶντες λαμβάνουσι: τὰ γὰρ δένδρεα ταῦτα τὰ λιβανωτοφόρα ὄφιες ὑπόπτεροι, μικροὶ τὰ μεγάθεα, ποικίλοι τὰ εἴδεα, φυλάσσουσι πλήθεϊ πολλοὶ περὶ δένδρον ἕκαστον, οὗτοι οἵ περ ἐπ᾽ Αἴγυπτον ἐπιστρατεύονται, οὐδενὶ δὲ ἄλλῳ ἀπελαύνονται ἀπὸ τῶν δενδρέων ἢ τῆς στύρακος τῷ καπνῷ.",3.107.2
2,91,3,"[3]
       
οὗτοι οἱ Χεμμῖται λέγουσι τὸν Περσέα πολλάκις μὲν ἀνὰ τὴν γῆν φαίνεσθαί σφι πολλάκις δὲ ἔσω τοῦ ἱροῦ, σανδάλιόν τε αὐτοῦ πεφορημένον εὑρίσκεσθαι ἐὸν τὸ μέγαθος δίπηχυ, τὸ ἐπεὰν φανῇ, εὐθηνέειν ἅπασαν Αἴγυπτον.",2.91.3
3,3,2,"[2]
       
‘τοιῶνδε μέντοι ἐμὲ παίδων μητέρα ἐοῦσαν Κῦρος ἐν ἀτιμίῃ ἔχει, τὴν δὲ ἀπ᾽ Αἰγύπτου ἐπίκτητον ἐν τιμῇ τίθεται.’  τὴν μὲν ἀχθομένην τῇ Νιτήτι εἰπεῖν ταῦτα, τῶν δέ οἱ παίδων τὸν πρεσβύτερον εἰπεῖν Καμβύσεα:",3.3.2
3,10,3,"[3]
       
ἐπὶ Ψαμμηνίτου δὲ τοῦ Ἀμάσιος βασιλεύοντος Αἰγύπτου φάσμα Αἰγυπτίοισι μέγιστον δὴ ἐγένετο: ὕσθησαν γὰρ Θῆβαι αἱ Αἰγύπτιαι, οὔτε πρότερον οὐδαμὰ ὑσθεῖσαι οὔτε ὕστερον τὸ μέχρι ἐμεῦ, ὡς λέγουσι αὐτοὶ Θηβαῖοι: οὐ γὰρ δὴ ὕεται τὰ ἄνω τῆς Αἰγύπτου τὸ παράπαν: ἀλλὰ καὶ τότε ὕσθησαν αἱ Θῆβαι ψακάδι.",3.10.3
4,165,3,"[3]
       
ἀπικομένη δὲ ἐς τὴν Αἴγυπτον ἡ Φερετίμη Ἀρυάνδεω ἱκέτις ἵζετο, τιμωρῆσαι ἑωυτῇ κελεύουσα, προισχομένη πρόφασιν ὡς διὰ τὸν μηδισμὸν ὁ παῖς οἱ τέθνηκε.",4.165.3
7,237,3,"‘
      [3]
       
ξεῖνος δὲ ξείνῳ εὖ πρήσσοντι ἐστὶ εὐμενέστατον πάντων, συμβουλευομένου τε ἂν συμβουλεύσειε τὰ ἄριστα. οὕτω ὦν κακολογίης1 τῆς ἐς Δημάρητον, ἐόντος ἐμοὶ ξείνου πέρι, ἔχεσθαι τινὰ τοῦ λοιποῦ κελεύω. ’",7.237.3
5,57,2,"[2]
       
ἐνθεῦτεν δὲ Καδμείων πρότερον ἐξαναστάντων ὑπ᾽ Ἀργείων, οἱ Γεφυραῖοι οὗτοι δεύτερα ὑπὸ Βοιωτῶν ἐξαναστάντες ἐτράποντο ἐπ᾽ Ἀθηνέων. Ἀθηναῖοι δὲ σφέας ἐπὶ ῥητοῖσι ἐδέξαντο σφέων αὐτῶν εἶναι πολιήτας, πολλῶν τεῶν καὶ οὐκ ἀξιαπηγήτων ἐπιτάξαντες ἔργεσθαι.",5.57.2
7,6,2,"[2]
       
τοῦτο μὲν ἀπὸ τῆς Θεσσαλίης παρὰ τῶν Ἀλευαδέων ἀπιγμένοι ἄγγελοι ἐπεκαλέοντο βασιλέα πᾶσαν προθυμίην παρεχόμενοι ἐπὶ τὴν Ἑλλάδα: οἱ δὲ Ἀλευάδαι οὗτοι ἦσαν Θεσσαλίης βασιλέες. τοῦτο δὲ Πεισιστρατιδέων οἱ ἀναβεβηκότες ἐς Σοῦσα, τῶν τε αὐτῶν λόγων ἐχόμενοι τῶν καὶ οἱ Ἀλευάδαι, καὶ δή τι πρὸς τούτοισι ἔτι πλέον προσωρέγοντό οἱ:",7.6.2
2,121D,3,"[3]
       
τὸν δὲ διαλοιδορέεσθαι πᾶσι ὀργὴν προσποιεύμενον, παραμυθευμένων δὲ αὐτὸν τῶν φυλάκων χρόνῳ πρηΰνεσθαι προσποιέεσθαι καὶ ὑπίεσθαι τῆς ὀργῆς, τέλος δὲ ἐξελάσαι αὐτὸν τοὺς ὄνους ἐκ τῆς ὁδοῦ καὶ κατασκευάζειν.",2.121D.3
2,28,3,"[3]
       
τὰς ὦν δὴ πηγὰς τοῦ Νείλου ἐούσας ἀβύσσους ἐκ τοῦ μέσου τῶν ὀρέων τούτων ῥέειν, καὶ τὸ μὲν ἥμισυ τοῦ ὕδατος ἐπ᾽ Αἰγύπτου ῥέειν καὶ πρὸς βορέην ἄνεμον, τὸ δ᾽ ἕτερον ἥμισυ ἐπ᾽ Αἰθιοπίης τε καὶ νότου.",2.28.3
3,3,3,"[3]
       
‘τοιγάρ τοι ὦ μῆτερ, ἐπεὰν ἐγὼ γένωμαι ἀνήρ, Αἰγύπτου τὰ μὲν ἄνω κάτω θήσω, τὰ δὲ κάτω ἄνω.’  ταῦτα εἰπεῖν αὐτὸν ἔτεα ὡς δέκα κου γεγονότα, καὶ τὰς γυναῖκας ἐν θώματι γενέσθαι: τὸν δὲ διαμνημονεύοντα οὕτω δή, ἐπείτε ἀνδρώθη καὶ ἔσχε τὴν βασιληίην, ποιήσασθαι τὴν ἐπ᾽ Αἴγυπτον στρατηίην.",3.3.3
7,10B,2,"‘
      [2]
       
 οὔκων ἀμφοτέρῃ σφι ἐχώρησε. ἀλλ᾽ ἢν τῇσι νηυσὶ ἐμβάλωσι καὶ νικήσαντες ναυμαχίῃ πλέωσι ἐς τὸν Ἑλλήσποντον καὶ ἔπειτα λύσωσι τὴν γέφυραν, τοῦτο δὴ βασιλεῦ γίνεται δεινόν.’",7.10B.2
9,53,4,"[4]
       
ταῦτα λογιζόμενοι ἀτρέμας εἶχον τὸ στρατόπεδον τὸ Λακωνικόν, καὶ ἐπειρῶντο πείθοντές μιν ὡς οὐ χρεὸν εἴη ταῦτα ποιέειν.",9.53.4
9,42,2,"[2]
       
σιγώντων δὲ τῶν ἐπικλήτων, τῶν μὲν οὐκ εἰδότων τοὺς χρησμούς, τῶν δὲ εἰδότων μὲν ἐν ἀδείῃ δὲ οὐ ποιευμένων τὸ λέγειν, αὐτὸς Μαρδόνιος ἔλεγε ‘ἐπεὶ τοίνυν ὑμεῖς ἢ ἴστε οὐδὲν ἢ οὐ τολμᾶτε λέγειν, ἀλλ᾽ ἐγὼ ἐρέω ὡς εὖ ἐπιστάμενος:
’",9.42.2
8,140A,3,"‘
      [3]
       
λέγω δὲ ὑμῖν τάδε. νῦν τί μαίνεσθε πόλεμον βασιλέι ἀειρόμενοι; οὔτε γὰρ ἂν ὑπερβάλοισθε οὔτε οἷοί τε ἐστὲ ἀντέχειν τὸν πάντα χρόνον. εἴδετε μὲν γὰρ τῆς Ξέρξεω στρατηλασίης τὸ πλῆθος καὶ τὰ ἔργα, πυνθάνεσθε δὲ καὶ τὴν νῦν παρ᾽ ἐμοὶ ἐοῦσαν δύναμιν: ὥστε καὶ ἢν ἡμέας ὑπερβάλησθε καὶ νικήσητε, τοῦ περ ὑμῖν οὐδεμία ἐλπὶς εἴ περ εὖ φρονέετε, ἄλλη παρέσται πολλαπλησίη.
’",8.140A.3
1,10,3,"[3]
       
παρὰ γὰρ τοῖσι Λυδοῖσι, σχεδὸν δὲ καὶ παρὰ τοῖσι ἄλλοισι βαρβάροισι καὶ ἄνδρα ὀφθῆναι γυμνόν ἐς αἰσχύνην μεγάλην φέρει.",1.10.3
1,119,5,"[5]
       
ὡς δὲ τῷ Ἁρπάγῳ ἐδόκεε ἅλις ἔχειν τῆς βορῆς, Ἀστυάγης εἴρετό μιν εἰ ἡσθείη τι τῇ θοίνῃ.  φαμένου δὲ Ἁρπάγου καὶ κάρτα ἡσθῆναι, παρέφερον τοῖσι προσέκειτο τὴν κεφαλὴν τοῦ παιδὸς κατακεκαλυμμένην καὶ τὰς χεῖρας καὶ τοὺς πόδας, Ἅρπαγον δὲ ἐκέλευον προσστάντες ἀποκαλύπτειν τε καὶ λαβεῖν τὸ βούλεται αὐτῶν.",1.119.5
5,84,2,"[2]
       
πρὸς ταῦτα οἱ Ἀθηναῖοι ἐς Αἴγιναν πέμψαντες ἀπαίτεον τὰ ἀγάλματα: οἱ δὲ Αἰγινῆται ἔφασαν σφίσι τε καὶ Ἀθηναίοισι εἶναι οὐδὲν πρῆγμα.",5.84.2
5,23,2,"[2]
       
‘ὦ βασιλεῦ, κοῖόν τι χρῆμα ἐποίησας, ἀνδρὶ Ἕλληνι δεινῷ τε καὶ σοφῷ δοὺς ἐγκτίσασθαι πόλιν ἐν Θρηίκῃ, ἵνα ἴδη τε ναυπηγήσιμος ἐστὶ ἄφθονος καὶ πολλοὶ κωπέες καὶ μέταλλα ἀργύρεα, ὅμιλός τε πολλὸς μὲν Ἕλλην περιοικέει πολλὸς δὲ βάρβαρος, οἳ προστάτεω ἐπιλαβόμενοι ποιήσουσι τοῦτο τὸ ἂν κεῖνος ἐξηγέηται καὶ ἡμέρης καὶ νυκτός.
’",5.23.2
1,30,5,"‘
      [5]
       
γενομένης γὰρ Ἀθηναίοισι μάχης πρὸς τοὺς ἀστυγείτονας ἐν Ἐλευσῖνι, βοηθήσας καὶ τροπὴν ποιήσας τῶν πολεμίων ἀπέθανε κάλλιστα, καί μιν Ἀθηναῖοι δημοσίῃ τε ἔθαψαν αὐτοῦ τῇ περ ἔπεσε καὶ ἐτίμησαν μεγάλως.’",1.30.5
3,24,4,"[4]
       
ἐνιαυτὸν μὲν δὴ ἔχουσι τὴν στήλην ἐν τοῖσι οἰκίοισι οἱ μάλιστα προσήκοντες, πάντων ἀπαρχόμενοι καὶ θυσίας οἱ προσάγοντες: μετὰ δὲ ταῦτα ἐκκομίσαντες ἱστᾶσι περὶ τὴν πόλιν.",3.24.4
3,38,4,"[4]
       
Δαρεῖος δὲ μετὰ ταῦτα καλέσας Ἰνδῶν τοὺς καλεομένους Καλλατίας, οἳ τοὺς γονέας κατεσθίουσι, εἴρετο, παρεόντων τῶν Ἑλλήνων καὶ δι᾽ ἑρμηνέος μανθανόντων τὰ λεγόμενα, ἐπὶ τίνι χρήματι δεξαίατ᾽ ἂν τελευτῶντας τοὺς πατέρας κατακαίειν πυρί: οἳ δὲ ἀμβώσαντες μέγα εὐφημέειν μιν ἐκέλευον.  οὕτω μέν νυν ταῦτα νενόμισται, καὶ ὀρθῶς μοι δοκέει Πίνδαρος ποιῆσαι νόμον πάντων βασιλέα φήσας εἶναι.",3.38.4
2,75,2,"[2]
       
ἔστι δὲ ὁ χῶρος οὗτος, ἐν τῷ αἱ ἄκανθαι κατακεχύαται, τοιόσδε τις, ἐσβολὴ ἐξ ὀρέων στεινῶν ἐς πεδίον μέγα, τὸ δὲ πεδίον τοῦτο συνάπτει τῷ Αἰγυπτίῳ πεδίῳ.",2.75.2
1,191,3,"[3]
       
ἀπικόμενος δὲ ἐπὶ τὴν λίμνην, τά περ ἡ τῶν Βαβυλωνίων βασίλεια ἐποίησε κατά τε τὸν ποταμὸν καὶ κατὰ τὴν λίμνην, ἐποίεε καὶ ὁ Κῦρος ἕτερα τοιαῦτα: τὸν γὰρ ποταμὸν διώρυχι ἐσαγαγὼν ἐς τὴν λίμνην ἐοῦσαν ἕλος, τὸ ἀρχαῖον ῥέεθρον διαβατὸν εἶναι ἐποίησε, ὑπονοστήσαντος  τοῦ ποταμοῦ.",1.191.3
3,15,3,"[3]
       
πολλοῖσι μέν νυν καὶ ἄλλοισι ἐστὶ σταθμώσασθαι ὅτι τοῦτο οὕτω νενομίκασι ποιέειν, ἐν δὲ καὶ τῷ τε Ἰνάρω παιδὶ Θαννύρᾳ, ὃς ἀπέλαβε τήν οἱ ὁ πατὴρ εἶχε ἀρχήν, καὶ τῷ Ἀμυρταίου Παυσίρι: καὶ γὰρ οὗτος ἀπέλαβε τὴν τοῦ πατρὸς ἀρχήν.  καίτοι Ἰνάρω γε καὶ Ἀμυρταίου οὐδαμοί κω Πέρσας κακὰ πλέω ἐργάσαντο.",3.15.3
7,149,3,"[3]
       
οὕτω δὴ οἱ Ἀργεῖοι φασὶ οὐκ ἀνασχέσθαι τῶν Σπαρτιητέων τὴν πλεονεξίην, ἀλλ᾽ ἑλέσθαι μᾶλλον ὑπὸ τῶν βαρβάρων ἄρχεσθαι ἤ τι ὑπεῖξαι Λακεδαιμονίοισι, προειπεῖν τε τοῖσι ἀγγέλοισι πρὸ δύντος ἡλίου ἀπαλλάσσεσθαι ἐκ τῆς Ἀργείων χώρης, εἰ δὲ μή, περιέψεσθαι ὡς πολεμίους.",7.149.3
9,26,7,"‘
      [7]
       
πολλοὶ μὲν γὰρ καὶ εὖ ἔχοντες πρὸς ὑμέας ἡμῖν, ἄνδρες Σπαρτιῆται, ἀγῶνες ἀγωνίδαται, πολλοὶ δὲ καὶ πρὸς ἄλλους. οὕτω ὦν δίκαιον ἡμέας ἔχειν τὸ ἕτερον κέρας ἤ περ Ἀθηναίους: οὐ γάρ σφι ἐστὶ ἔργα οἷά περ ἡμῖν κατεργασμένα, οὔτ᾽ ὦν καινὰ οὔτε παλαιά.’",9.26.7
2,2,4,"[4]
       
τὰ μὲν δὴ πρῶτα ἀκούσας ἥσυχος ἦν ὁ ποιμήν: ὡς δὲ πολλάκις φοιτέοντι καὶ ἐπιμελομένῳ πολλὸν ἦν τοῦτο τὸ ἔπος, οὕτω δὴ σημήνας τῷ δεσπότῃ ἤγαγε τὰ παιδία κελεύσαντος ἐς ὄψιν τὴν ἐκείνου. ἀκούσας δὲ καὶ αὐτὸς ὁ Ψαμμήτιχος ἐπυνθάνετο οἵτινες ἀνθρώπων βεκός τι καλέουσι, πυνθανόμενος δὲ εὕρισκε Φρύγας καλέοντας τὸν ἄρτον.",2.2.4
4,11,2,"[2]
       
τοὺς δὲ Κιμμερίους ἐπιόντων Σκυθέων βουλεύεσθαι ὡς στρατοῦ ἐπιόντος μεγάλου, καὶ δὴ τὰς γνώμας σφέων κεχωρισμένας, ἐντόνους μὲν ἀμφοτέρας, ἀμείνω δὲ τὴν τῶν βασιλέων: τὴν μὲν γὰρ δὴ τοῦ δήμου φέρειν γνώμην ὡς ἀπαλλάσσεσθαι πρῆγμα εἴη μηδὲ πρὸ σποδοῦ μένοντας κινδυνεύειν, τὴν δὲ τῶν βασιλέων διαμάχεσθαι περὶ τῆς χώρης τοῖσι ἐπιοῦσι.",4.11.2
1,65,5,"[5]
       
ὡς γὰρ ἐπετρόπευσε τάχιστα, μετέστησε τὰ νόμιμα πάντα, καὶ ἐφύλαξε ταῦτα μὴ παραβαίνειν: μετὰ δὲ τὰ ἐς πόλεμον ἔχοντα, ἐνωμοτίας καὶ τριηκάδας καὶ συσσίτια, πρός τε τούτοισι τοὺς ἐφόρους καὶ γέροντας ἔστησε Λυκοῦργος.",1.65.5
1,31,2,"‘
      [2]
       
τούτοισι γὰρ ἐοῦσι γένος Ἀργείοισι βίος τε ἀρκέων ὑπῆν, καὶ πρὸς τούτῳ ῥώμη σώματος τοιήδε: ἀεθλοφόροι τε ἀμφότεροι ὁμοίως ἦσαν, καὶ δὴ καὶ λέγεται ὅδε ὁ λόγος.  ἐούσης ὁρτῆς τῇ Ἥρῃ τοῖσι Ἀργείοισι ἔδεε πάντως τὴν μητέρα αὐτῶν ζεύγεϊ κομισθῆναι ἐς τὸ ἱρόν, οἱ δέ σφι βόες ἐκ τοῦ ἀγροῦ οὐ παρεγίνοντο ἐν ὥρῃ: ἐκκληιόμενοι δὲ τῇ ὥρῃ οἱ νεηνίαι  ὑποδύντες αὐτοὶ ὑπὸ τὴν ζεύγλην εἷλκον τὴν ἅμαξαν, ἐπὶ τῆς ἁμάξης δέ σφι ὠχέετο ἡ μήτηρ: σταδίους δὲ πέντε καὶ τεσσεράκοντα διακομίσαντες ἀπίκοντο ἐς τὸ ἱρόν.
’",1.31.2
2,102,2,"[2]
       
τὸν ἔλεγον οἱ ἱρέες πρῶτον μὲν πλοίοισι μακροῖσι ὁρμηθέντα ἐκ τοῦ Ἀραβίου κόλπου τοὺς παρὰ τὴν Ἐρυθρὴν θάλασσαν κατοικημένους καταστρέφεσθαι, ἐς ὃ πλέοντά μιν πρόσω ἀπικέσθαι ἐς θάλασσαν οὐκέτι πλωτὴν ὑπὸ βραχέων.",2.102.2
5,71,2,"[2]
       
τούτους ἀνιστᾶσι μὲν οἱ πρυτάνιες τῶν ναυκράρων, οἵ περ ἔνεμον τότε τὰς Ἀθήνας, ὑπεγγύους πλὴν θανάτου: φονεῦσαι δὲ αὐτοὺς αἰτίη ἔχει Ἀλκμεωνίδας. ταῦτα πρὸ τῆς Πεισιστράτου ἡλικίης ἐγένετο.",5.71.2
2,181,3,"[3]
       
ἐπείτε δὲ πολλὸν τοῦτο ἐγίνετο, εἶπε ὁ Ἄμασις πρὸς τὴν Λαδίκην ταύτην καλεομένην, ‘ὦ γύναι, κατά με ἐφάρμαξας, καὶ ἔστι τοι οὐδεμία μηχανὴ μὴ οὐκ ἀπολωλέναι κάκιστα γυναικῶν πασέων.’",2.181.3
